38.704
164.358
95.161
196.672
199.983
125.713
164.745
192.529
188.545
147.529
133.986
20.015
116.821
17.416
160.71
195.642
173.365
167.754
163.168
160.761
180.719
143.531
135.95
65.783
62.488
2.851
130.365
176.775
176.292
175.373
169.654
169.378
156.801
156.917
202.999
200.011
231.189
156.967
159.821
174.699
146.86
155.045
175.87
166.12
169.941
166.718
161.03
126.674
164.555
158.849
27.181
168.179
157.38
171.513
163.777
186.938
197.981
204.561
184.086
201.038
165.466
186.737
174.906
142.088
177.58
162.759
171.549
157.479
165.369
174.314
159.025
180
178.608
178.21
178.091
178.409
180
178.011
180
168.449
178.091
179.249
178.152
180
189.866
280.874
180.564
186.542
187.539
180.922
182.643
180
182.663
181.198
181.212
184.411
182.261
183.073
189.998
188.224
209.906
356.16
179.204
180
174.708
176.431
174.62
179.457
179.822
174.4
175.051
157.38
177.189
179.621
168.645
175.173
172.569
179.837
171.918
178.025
180
178.62
172.902
175.709
176.309
180
178.892
177.274
179.404
1.784
0
169.18
178.995
175.015
179.393
175.601
175.377
172.316
157.62
167.587
165.417
175.088
172.451
162.255
0.06
174.369
175.236
174.56
158.99
161.295
151.639
160.569
2.238
177.776
163.926
177.37
166.325
1.587
177.333
159.146
169.261
176.638
2.676
176.505
180
151.159
179.173
167.082
164.818
179.441
160.846
179.166
175.952
175.827
162.389
178.537
179.453
173.83
176.264
166.88
6.486
8.043
7.411
10.931
12.304
5.673
2.065
0.909
12.291
17.048
10.109
8.394
156.213
199.891
78.427
96.178
157.047
168.795
45.705
168.542
155.521
179.256
168.064
165.981
211.548
221.978
242.354
228.411
184.881
181.58
184.522
185.194
183.853
186.093
183.847
184.764
185.185
185.194
182.397
184.946
183.429
180.879
187.651
182.556
182.361
183.23
187.539
181.157
181.172
183.783
181.445
177.654
181.305
180.493
180.967
183.333
184.847
181.315
181.57
181.515
181.255
55.611
18.138
127.896
159.738
173.429
161.565
9.964
9.423
135.145
21.93
164.485
169.885
177.771
165.847
179.091
184.043
201.038
207.646
211.043
185.947
189.042
188.489
183.975
184.359
184.838
201.935
187.828
191.608
194.852
189.397
206.565
198.435
218.418
191.422
187.815
196.639
217.269
217.235
180.976
185.681
189.181
194.123
194.105
194.036
181.171
187.83
186.87
192.221
184.399
191.151
184.036
184.975
187.417
197.292
184.874
191.524
193.061
166.264
176.57
171.762
47.182
173.347
175.05
164.929
168.469
175.815
2.676
174.806
177.405
294.775
154.272
164.781
174.888
170.391
170.68
158.786
151.184
156.938
172.782
120.247
175.101
173.544
178.556
176.82
178.517
135
163.951
177.913
176.978
169.695
168.965
178.389
180
172.999
161.053
173.387
159.089
174.738
169.126
174.046
179.188
169.824
177.797
178.612
171.181
161.022
167.005
173.618
161.528
172.318
151.538
166.342
164.725
174.857
171.01
165.548
21.732
168.06
144.613
166.891
162.953
150.791
16.239
163.789
174.065
168.913
160.772
151.858
176.594
154.417
169.385
156.647
157.104
175.705
178.631
131.455
177.487
174.426
161.663
170.311
174.481
157.166
170.287
173.501
159.624
170.596
176.09
150.204
169.992
165.466
145.491
165.069
172.948
137.403
172.405
166.159
179.574
152.819
154.154
169.251
134.671
177.146
171.703
163.03
175.876
178.382
159.717
169.695
177.955
167.869
165.032
150.945
163.657
176.386
174.6
163.301
176.694
175.096
193.686
209.358
158.668
152.981
171.87
169.981
141.917
178.152
153.988
155.248
157.38
171.719
167.599
167.265
164.142
175.016
94.764
169.749
165.418
177.449
174.806
158.467
175.236
192.691
209.725
189.445
201.801
198.383
186.582
206.735
204.383
121.866
177.625
173.4
162.962
166.657
175.326
53.797
141.911
171.71
140.44
179.534
174.207
221.143
220.236
188.829
190.409
201.272
188.171
197.393
185.44
184.02
181.828
194.47
186.066
184.167
183.468
184.673
191.163
189.487
187.823
188.099
182.35
194.036
183.186
191.224
194.036
192.127
190.261
192.331
190.138
185.711
180.652
191.752
184.086
183.235
188.13
188.722
188.616
182.603
180
181.685
183.699
186.08
189.951
186.49
194.6
183.055
187.688
193.42
196.26
192.529
198.435
187.869
183.945
183.945
188.56
187.2
184.213
211.891
207.272
189.246
318.303
341.187
296.98
183.016
212.953
184.123
184.524
337.042
343.163
338.949
184.896
184.32
181.621
273.261
201.83
207.788
199.369
185.097
308.466
195.089
193.392
182.428
214.287
195.309
200.937
230.194
213.495
166.128
155.482
170.683
172.14
170.538
174.06
180.65
177.663
178.5
171.539
169.554
163.776
170.538
167.218
177.556
195.041
156.371
187.8
185.906
222.663
204.444
204.444
206.565
195.979
189.211
197.801
190.061
187.36
193.841
194.183
192.617
190.898
189.562
183.079
189.782
194.563
188.69
191.649
191.714
190.507
184.728
187.921
187.623
184.333
184.598
184.951
189.332
184.764
179.256
179.284
179.907
178.394
179.534
177.78
178.695
163.496
179.256
179.131
175.236
174.524
179.098
172.511
171.769
179.301
179.215
175.344
172.875
177.482
178.091
179.384
190.945
176.055
161.32
177.73
179.763
40.061
0.258
162.82
1.172
2.17
358.781
182.645
339.87
343.74
183.279
295.145
181.029
184.399
181.402
181.409
180.571
180.434
180.796
181.507
181.888
183.475
180.097
182.261
180
181.423
356.974
180.152
182.594
250.346
180.196
351.87
180.397
182.261
182.307
181.909
184.868
182.354
181.102
180.634
187.125
195.041
180
182.974
182.696
180.181
180.744
184.346
181.96
182.752
189.071
185.143
183.366
187.214
180.415
183.867
182.324
182.936
184.783
180.293
186.508
194.076
185.395
188.746
180.359
183.204
180.941
185.991
181.332
186.415
190.305
181.901
180.818
185.678
182.54
182.764
185.497
186.1
185.445
186.042
181.485
180.656
188.291
186.65
180.297
185.989
183.205
180.201
194.71
180
182.521
181.332
180.824
190.291
191.104
187.158
196.591
195.255
246.36
352.405
316.96
202.62
276.34
187.125
229.399
217.107
255.324
159.506
5.711
7.431
6.075
5.884
80.91
66.954
264.806
355.635
349.513
201.741
270
355.455
355.455
350.402
236.31
337.166
198.225
193.392
201.485
338.199
250.071
189.418
184.635
187.492
192.158
333.435
182.862
182.603
146.725
157.711
139.554
174.806
170.08
158.144
87.274
122.848
145.84
167.85
10.491
129.806
155.999
155.999
178.172
25.094
159.829
171.027
160.769
176.82
123.857
209.358
352.235
257.471
262.875
218.311
207.897
333.435
205.156
193.137
223.328
199.093
209.157
231.34
206.565
190.62
167.196
168.896
179.556
176.634
171.991
177.274
175.07
176.919
176.002
173.346
170.538
171.347
172.153
165.993
177.988
157.451
179.546
177.616
180
180
177.709
177.397
175.293
176.194
179.558
174.486
164.469
174.472
170.08
175.236
169.216
178.375
175.752
170.293
177.726
179.465
177.392
177.51
178.477
173.668
172.166
167.807
177.983
174.391
171.523
180
166.504
167.479
176.906
168.465
178.262
170.212
179.638
161.303
156.098
161.966
169.695
175.683
175.622
162.408
152.397
85.03
175.03
162.636
146.522
57.031
168.278
162.319
36.674
167.027
176.964
171.499
162.423
213.453
331.67
